fid,VarZ,X,Y
"4836",-0.47449234,"690585","3374055"
"4837",-0.26760912,"690685","3374055"
"4838",0,"690785","3374055"
"4839",-0.60381883,"690885","3374055"
"4840",-0.44472739,"690985","3374055"
"4841",-0.39044395,"691085","3374055"
"4842",0,"691185","3374055"
"4843",-0.39142001,"691285","3374055"
"4844",-0.64380449,"691385","3374055"
"4845",-0.16477786,"691485","3374055"
"4846",0,"691585","3374055"
"4847",-0.45920402,"691685","3374055"
"4848",0,"691785","3374055"
"4849",-1.29393554,"691885","3374055"
"4850",2.93000007,"691985","3374055"
"4851",-0.17381328,"692085","3374055"
"4852",0,"692185","3374055"
"4853",0,"692285","3374055"
"4854",0,"692385","3374055"
"4855",0,"692485","3374055"
"4856",0,"692585","3374055"
"4857",0,"692685","3374055"
"4858",-0.2386395,"692785","3374055"
"4859",0,"692885","3374055"
"4860",-0.31548223,"692985","3374055"
"4861",-0.04272207,"693085","3374055"
"4862",0,"693185","3374055"
"4863",-0.215535,"693285","3374055"
"4864",-0.32349685,"693385","3374055"
"4865",-0.38082701,"693485","3374055"
"4866",0,"693585","3374055"
"4867",-0.29250443,"693685","3374055"
"4868",0,"693785","3374055"
"4869",0.04370034,"693885","3374055"
"4870",0,"693985","3374055"
"4871",0,"694085","3374055"
"4872",0,"694185","3374055"
"4873",1.87097156,"694285","3374055"
"4874",0,"694385","3374055"
"4875",-0.25278026,"694485","3374055"
"4876",-0.27373478,"675085","3373955"
"4877",-0.33812049,"675185","3373955"
"4878",-0.2014977,"675285","3373955"
"4879",-0.22247466,"675385","3373955"
"4880",-0.19054586,"675485","3373955"
"4881",-0.1669876,"675585","3373955"
"4882",0,"675685","3373955"
"4883",-0.24576698,"675785","3373955"
"4884",-0.41884115,"675885","3373955"
"4885",0,"675985","3373955"
"4886",-0.27122703,"676085","3373955"
"4887",-0.31645006,"676185","3373955"
"4888",-0.17728853,"676285","3373955"
"4889",-0.08939966,"676385","3373955"
"4890",-0.16674042,"676485","3373955"
"4891",0.01504595,"676585","3373955"
"4892",-0.06966746,"676685","3373955"
"4893",-0.30921263,"676785","3373955"
"4894",0.02333952,"676885","3373955"
"4895",0,"676985","3373955"
"4896",-0.04836589,"677085","3373955"
"4897",-0.00255386,"677185","3373955"
"4898",-0.04972179,"677285","3373955"
"4899",-0.25423315,"677385","3373955"
"4900",-0.39994469,"677485","3373955"
"4901",-0.26613829,"677585","3373955"
"4902",-0.26373029,"677685","3373955"
"4903",0,"677785","3373955"
"4904",-0.33041817,"677885","3373955"
"4905",0,"677985","3373955"
"4906",-0.30841163,"678085","3373955"
"4907",-0.34249309,"678185","3373955"
"4908",-0.22355068,"678285","3373955"
"4909",-0.25343958,"678385","3373955"
"4910",-0.9002142,"678485","3373955"
"4911",-0.32261378,"678585","3373955"
"4912",-0.25015375,"678685","3373955"
"4913",0,"678785","3373955"
"4914",-0.73118466,"678885","3373955"
"4915",-0.63774586,"678985","3373955"
"4916",0,"679085","3373955"
"4917",0,"679185","3373955"
"4918",-1.11378551,"679285","3373955"
"4919",0.00677563,"679385","3373955"
"4920",-0.34163502,"679485","3373955"
"4921",-0.28073943,"679585","3373955"
"4922",0,"679685","3373955"
"4923",0,"679785","3373955"
"4924",0,"679885","3373955"
"4925",0,"679985","3373955"
"4926",-2.14141321,"680085","3373955"
"4927",0,"680185","3373955"
"4928",-0.31076172,"680285","3373955"
"4929",0,"680385","3373955"
"4930",-0.26249906,"680485","3373955"
"4931",-0.29796207,"680585","3373955"
"4932",-0.33033973,"680685","3373955"
"4933",-0.44336885,"680785","3373955"
"4934",-0.32856384,"680885","3373955"
"4935",0,"680985","3373955"
"4936",0,"681085","3373955"
"4937",-0.29696947,"681185","3373955"
"4938",0,"681285","3373955"
"4939",0,"681385","3373955"
"4940",-0.39509976,"681485","3373955"
"4941",-0.45569113,"681585","3373955"
"4942",-0.32435238,"681685","3373955"
"4943",-0.21386763,"681785","3373955"
"4944",-0.1116375,"681885","3373955"
"4945",-0.29878053,"681985","3373955"
"4946",-0.4845714,"682085","3373955"
"4947",-0.24765608,"682185","3373955"
"4948",0,"682285","3373955"
"4949",0,"682385","3373955"
"4950",0,"682485","3373955"
"4951",-0.33291069,"682585","3373955"
"4952",0,"682685","3373955"
"4953",-0.32880989,"682785","3373955"
"4954",-0.27090302,"682885","3373955"
"4955",0,"682985","3373955"
"4956",0,"683085","3373955"
"4957",-0.35482189,"683185","3373955"
"4958",-0.12362403,"683285","3373955"
"4959",-0.23269176,"683385","3373955"
"4960",-0.36767593,"683485","3373955"
"4961",0,"683585","3373955"
"4962",-0.35475245,"683685","3373955"
"4963",-0.74439436,"683785","3373955"
"4964",0,"683885","3373955"
"4965",0,"683985","3373955"
"4966",0,"684085","3373955"
"4967",-0.24543396,"684185","3373955"
"4968",-0.34601927,"684285","3373955"
"4969",-0.83369309,"684385","3373955"
"4970",-0.40680906,"684485","3373955"
"4971",-0.2481034,"684585","3373955"
"4972",-0.33601639,"684685","3373955"
"4973",0,"684785","3373955"
"4974",-0.43924224,"684885","3373955"
"4975",-0.2980364,"684985","3373955"
"4976",0,"685085","3373955"
"4977",-0.38790408,"685185","3373955"
"4978",0,"685285","3373955"
"4979",-0.27618676,"685385","3373955"
"4980",-0.37079343,"685485","3373955"
"4981",-0.2404006,"685585","3373955"
"4982",-0.15732859,"685685","3373955"
"4983",0,"685785","3373955"
"4984",-0.38193998,"685885","3373955"
"4985",-0.17362419,"685985","3373955"
"4986",-0.52765644,"686085","3373955"
"4987",-0.24007791,"686185","3373955"
"4988",-0.40992698,"686285","3373955"
"4989",0,"686385","3373955"
"4990",-0.39724377,"686485","3373955"
"4991",-0.36399221,"686585","3373955"
"4992",-0.35894433,"686685","3373955"
"4993",-0.43453595,"686785","3373955"
"4994",-0.28876111,"686885","3373955"
"4995",-0.43651706,"686985","3373955"
"4996",0,"687085","3373955"
"4997",0,"687185","3373955"
"4998",-0.3115063,"687285","3373955"
"4999",-0.40515488,"687385","3373955"
"5000",0,"687485","3373955"
"5001",0,"687585","3373955"
"5002",0,"687685","3373955"
"5003",-0.18195115,"687785","3373955"
"5004",0,"687885","3373955"
"5005",0,"687985","3373955"
"5006",0,"688085","3373955"
"5007",-0.1961071,"688185","3373955"
"5008",0,"688285","3373955"
"5009",0,"688385","3373955"
"5010",0,"688485","3373955"
"5011",0,"688585","3373955"
"5012",0,"688685","3373955"
"5013",-0.28853109,"688785","3373955"
"5014",-0.27615422,"688885","3373955"
"5015",-0.44006112,"688985","3373955"
"5016",0,"689085","3373955"
"5017",0,"689185","3373955"
"5018",0,"689285","3373955"
"5019",-0.31900665,"689385","3373955"
"5020",0,"689485","3373955"
"5021",0,"689585","3373955"
"5022",0,"689685","3373955"
"5023",0,"689785","3373955"
"5024",-0.31739175,"689885","3373955"
"5025",-0.32504359,"689985","3373955"
"5026",-0.32096925,"690085","3373955"
"5027",0,"690185","3373955"
"5028",-0.50745201,"690285","3373955"
"5029",-0.48980415,"690385","3373955"
"5030",-0.32958719,"690485","3373955"
"5031",-0.0832576,"690585","3373955"
"5032",0.39872012,"690685","3373955"
"5033",0,"690785","3373955"
"5034",-0.38880983,"690885","3373955"
"5035",-0.76956356,"690985","3373955"
"5036",-0.53442991,"691085","3373955"
"5037",0,"691185","3373955"
"5038",-0.2788564,"691285","3373955"
"5039",0,"691385","3373955"
"5040",0,"691485","3373955"
"5041",-0.27646747,"691585","3373955"
"5042",-0.30774942,"691685","3373955"
"5043",-0.24481182,"691785","3373955"
"5044",-0.15790765,"691885","3373955"
"5045",0,"691985","3373955"
"5046",-0.04173632,"692085","3373955"
"5047",-0.38385198,"692185","3373955"
"5048",-0.37825784,"692285","3373955"
"5049",0.21245585,"692385","3373955"
"5050",0.21671715,"692485","3373955"
"5051",0,"692585","3373955"
"5052",0.02640636,"692685","3373955"
"5053",0,"692785","3373955"
"5054",-0.28234601,"692885","3373955"
"5055",0,"692985","3373955"
"5056",-0.56919533,"693085","3373955"
"5057",0,"693185","3373955"
"5058",-0.14981042,"693285","3373955"
"5059",0,"693385","3373955"
"5060",0,"693485","3373955"
"5061",0,"693585","3373955"
"5062",0,"693685","3373955"
"5063",0,"693785","3373955"
"5064",0.11747825,"693885","3373955"
"5065",0,"693985","3373955"
"5066",0,"694085","3373955"
"5067",0,"694185","3373955"
"5068",0,"694285","3373955"
"5069",-2.52243328,"694385","3373955"
"5070",-0.87699282,"694485","3373955"
"5071",0.03174686,"675085","3373855"
"5072",-0.03902245,"675185","3373855"
"5073",-0.06146923,"675285","3373855"
"5074",-0.11383175,"675385","3373855"
"5075",-0.01144316,"675485","3373855"
"5076",-0.06559149,"675585","3373855"
"5077",0.02808687,"675685","3373855"
"5078",-0.12574512,"675785","3373855"
"5079",-0.14827113,"675885","3373855"
"5080",-0.0793068,"675985","3373855"
"5081",0.00254268,"676085","3373855"
"5082",0,"676185","3373855"
"5083",-0.06108726,"676285","3373855"
"5084",0,"676385","3373855"
"5085",0,"676485","3373855"
"5086",-0.19447003,"676585","3373855"
"5087",0.04549035,"676685","3373855"
"5088",0,"676785","3373855"
"5089",0.24099229,"676885","3373855"
"5090",-0.12518471,"676985","3373855"
"5091",0,"677085","3373855"
"5092",-0.01065871,"677185","3373855"
"5093",-0.27218801,"677285","3373855"
"5094",-0.31368047,"677385","3373855"
"5095",-0.36906433,"677485","3373855"
"5096",0,"677585","3373855"
"5097",-0.37401581,"677685","3373855"
"5098",-0.29764062,"677785","3373855"
"5099",0,"677885","3373855"
"5100",-0.27976638,"677985","3373855"
"5101",0,"678085","3373855"
"5102",0,"678185","3373855"
"5103",0,"678285","3373855"
"5104",-0.34090501,"678385","3373855"
"5105",-0.36089927,"678485","3373855"
"5106",-0.24259865,"678585","3373855"
"5107",-0.3512601,"678685","3373855"
"5108",-0.2706798,"678785","3373855"
"5109",-0.15754928,"678885","3373855"
"5110",-0.4300414,"678985","3373855"
"5111",0,"679085","3373855"
"5112",-0.26524639,"679185","3373855"
"5113",0,"679285","3373855"
"5114",-0.269959,"679385","3373855"
"5115",-0.33859697,"679485","3373855"
"5116",-0.21152323,"679585","3373855"
"5117",0.9730987,"679685","3373855"
"5118",0,"679785","3373855"
"5119",1.34964848,"679885","3373855"
"5120",-1.77916479,"679985","3373855"
"5121",0,"680085","3373855"
"5122",0,"680185","3373855"
"5123",0,"680285","3373855"
"5124",-0.31024843,"680385","3373855"
"5125",-0.38449064,"680485","3373855"
"5126",0,"680585","3373855"
"5127",-0.3067514,"680685","3373855"
"5128",0,"680785","3373855"
"5129",-0.39154693,"680885","3373855"
"5130",-0.23897418,"680985","3373855"
"5131",-0.0830753,"681085","3373855"
"5132",0,"681185","3373855"
"5133",-0.44087559,"681285","3373855"
"5134",-0.2471735,"681385","3373855"
"5135",-0.2386343,"681485","3373855"
"5136",-0.29697597,"681585","3373855"
"5137",0,"681685","3373855"
"5138",-0.28083503,"681785","3373855"
"5139",0,"681885","3373855"
"5140",-0.32231697,"681985","3373855"
"5141",-0.30834594,"682085","3373855"
"5142",0,"682185","3373855"
"5143",0,"682285","3373855"
"5144",-0.36405593,"682385","3373855"
"5145",0,"682485","3373855"
"5146",-0.15349557,"682585","3373855"
"5147",0,"682685","3373855"
"5148",-0.3162604,"682785","3373855"
"5149",-0.26995659,"682885","3373855"
"5150",-0.30362025,"682985","3373855"
"5151",-0.4791047,"683085","3373855"
"5152",0,"683185","3373855"
"5153",-0.18238655,"683285","3373855"
"5154",-0.327667,"683385","3373855"
"5155",-0.37056744,"683485","3373855"
"5156",-0.29789594,"683585","3373855"
"5157",-0.44076458,"683685","3373855"
"5158",-0.62076122,"683785","3373855"
"5159",-0.20750201,"683885","3373855"
"5160",-0.40895873,"683985","3373855"
"5161",-0.31051567,"684085","3373855"
"5162",-0.42911124,"684185","3373855"
"5163",0,"684285","3373855"
"5164",-0.7217086,"684385","3373855"
"5165",-0.29958472,"684485","3373855"
"5166",-0.35270223,"684585","3373855"
"5167",-0.48880902,"684685","3373855"
"5168",0,"684785","3373855"
"5169",-0.33393955,"684885","3373855"
"5170",-0.26709276,"684985","3373855"
"5171",0,"685085","3373855"
"5172",-0.25991711,"685185","3373855"
"5173",-0.33648154,"685285","3373855"
"5174",-0.39050373,"685385","3373855"
"5175",0,"685485","3373855"
"5176",-0.38013947,"685585","3373855"
"5177",-0.23960538,"685685","3373855"
"5178",-0.37121785,"685785","3373855"
"5179",0,"685885","3373855"
"5180",0,"685985","3373855"
"5181",0,"686085","3373855"
"5182",-0.30908307,"686185","3373855"
"5183",-0.31103715,"686285","3373855"
"5184",-0.17719962,"686385","3373855"
"5185",-0.0697227,"686485","3373855"
"5186",-0.29921594,"686585","3373855"
"5187",-0.30923498,"686685","3373855"
"5188",-0.14010496,"686785","3373855"
"5189",-0.41859856,"686885","3373855"
"5190",0,"686985","3373855"
"5191",0,"687085","3373855"
"5192",0,"687185","3373855"
"5193",0,"687285","3373855"
"5194",0,"687385","3373855"
"5195",-0.47016865,"687485","3373855"
"5196",-0.5696367,"687585","3373855"
"5197",-0.47810945,"687685","3373855"
"5198",0,"687785","3373855"
"5199",-0.25642702,"687885","3373855"
"5200",-0.26893955,"687985","3373855"
"5201",0,"688085","3373855"
"5202",0,"688185","3373855"
"5203",-0.18840578,"688285","3373855"
"5204",0,"688385","3373855"
"5205",0,"688485","3373855"
"5206",0,"688585","3373855"
"5207",0,"688685","3373855"
"5208",0,"688785","3373855"
"5209",-0.54560006,"688885","3373855"
"5210",-0.27479374,"688985","3373855"
"5211",0,"689085","3373855"
"5212",-0.36797512,"689185","3373855"
"5213",0,"689285","3373855"
"5214",-0.21660407,"689385","3373855"
"5215",-0.29344073,"689485","3373855"
"5216",-0.13078727,"689585","3373855"
"5217",-0.35816598,"689685","3373855"
"5218",-0.29082364,"689785","3373855"
"5219",-0.18850882,"689885","3373855"
"5220",-0.07260369,"689985","3373855"
"5221",-0.09982198,"690085","3373855"
"5222",-0.26087654,"690185","3373855"
"5223",0.08819204,"690285","3373855"
"5224",-0.21261668,"690385","3373855"
"5225",-0.22519313,"690485","3373855"
"5226",-0.2673555,"690585","3373855"
"5227",1.70657754,"690685","3373855"
"5228",1.18331277,"690785","3373855"
"5229",-0.58715707,"690885","3373855"
"5230",-0.54253274,"690985","3373855"
"5231",-0.33485439,"691085","3373855"
"5232",-0.0858822,"691185","3373855"
"5233",-0.31029692,"691285","3373855"
"5234",-0.17204301,"691385","3373855"
"5235",-0.19582655,"691485","3373855"
"5236",-0.20526931,"691585","3373855"
"5237",-0.61812043,"691685","3373855"
"5238",0,"691785","3373855"
"5239",-0.27261868,"691885","3373855"
"5240",-0.15291031,"691985","3373855"
"5241",-1.91512179,"692085","3373855"
"5242",-0.56499487,"692185","3373855"
"5243",-0.55047381,"692285","3373855"
"5244",-1.38319755,"692385","3373855"
"5245",-0.24604669,"692485","3373855"
"5246",1.59713781,"692585","3373855"
"5247",0,"692685","3373855"
"5248",-0.14943898,"692785","3373855"
"5249",0,"692885","3373855"
"5250",-1.9051162,"692985","3373855"
"5251",0,"693085","3373855"
"5252",-0.00395367,"693185","3373855"
"5253",-0.36309865,"693285","3373855"
"5254",0,"693385","3373855"
"5255",0,"693485","3373855"
"5256",0,"693585","3373855"
"5257",0,"693685","3373855"
"5258",-0.40013561,"693785","3373855"
"5259",-0.82525969,"693885","3373855"
"5260",-0.27889776,"693985","3373855"
"5261",-0.1850363,"694085","3373855"
"5262",0,"694185","3373855"
"5263",0.17759618,"694285","3373855"
"5264",0,"694385","3373855"
"5265",-0.51418239,"694485","3373855"
"5266",-0.1160103,"675085","3373755"
"5267",0,"675185","3373755"
"5268",-0.09558088,"675285","3373755"
"5269",-0.16434181,"675385","3373755"
"5270",-0.11573432,"675485","3373755"
"5271",-0.11906089,"675585","3373755"
"5272",-0.05526042,"675685","3373755"
"5273",-0.10634742,"675785","3373755"
"5274",-0.15697211,"675885","3373755"
"5275",-0.11205123,"675985","3373755"
"5276",0,"676085","3373755"
"5277",-0.14997581,"676185","3373755"
"5278",-0.06102703,"676285","3373755"
"5279",0,"676385","3373755"
"5280",-0.27673268,"676485","3373755"
"5281",-0.20974348,"676585","3373755"
"5282",0,"676685","3373755"
"5283",-0.14620933,"676785","3373755"
"5284",-0.00648404,"676885","3373755"
"5285",-0.07683054,"676985","3373755"
"5286",0,"677085","3373755"
"5287",-0.13967609,"677185","3373755"
"5288",-0.33235985,"677285","3373755"
"5289",-0.33814657,"677385","3373755"
"5290",0,"677485","3373755"
"5291",-0.40075272,"677585","3373755"
"5292",-0.37394136,"677685","3373755"
"5293",-0.2612319,"677785","3373755"
"5294",-0.15073477,"677885","3373755"
"5295",0,"677985","3373755"
"5296",-0.28414494,"678085","3373755"
"5297",-0.07752958,"678185","3373755"
"5298",0,"678285","3373755"
"5299",-0.16596837,"678385","3373755"
"5300",0,"678485","3373755"
"5301",-2.61973548,"678585","3373755"
"5302",-0.11608586,"678685","3373755"
"5303",-0.30234435,"678785","3373755"
"5304",-0.58142203,"678885","3373755"
"5305",-0.08505211,"678985","3373755"
"5306",-0.45932388,"679085","3373755"
"5307",-0.30574378,"679185","3373755"
"5308",1.74961269,"679285","3373755"
"5309",-0.29457679,"679385","3373755"
"5310",-0.57445782,"679485","3373755"
"5311",-0.4239673,"679585","3373755"
"5312",0,"679685","3373755"
"5313",0,"679785","3373755"
"5314",-0.24077155,"679885","3373755"
"5315",0,"679985","3373755"
"5316",0,"680085","3373755"
"5317",0,"680185","3373755"
"5318",0,"680285","3373755"
"5319",-0.07917749,"680385","3373755"
"5320",-0.29524991,"680485","3373755"
"5321",-0.25392777,"680585","3373755"
"5322",-0.21710911,"680685","3373755"
"5323",-0.03434733,"680785","3373755"
"5324",0,"680885","3373755"
"5325",-0.09876247,"680985","3373755"
"5326",-0.32096112,"681085","3373755"
"5327",-0.11905709,"681185","3373755"
"5328",-0.30465129,"681285","3373755"
"5329",-0.2434887,"681385","3373755"
"5330",-0.14586776,"681485","3373755"
"5331",0,"681585","3373755"
"5332",0,"681685","3373755"
"5333",-0.54438192,"681785","3373755"
"5334",0,"681885","3373755"
"5335",-0.34939852,"681985","3373755"
"5336",-0.24627261,"682085","3373755"
"5337",-0.31539607,"682185","3373755"
"5338",-0.31479692,"682285","3373755"
"5339",-0.34015259,"682385","3373755"
"5340",0,"682485","3373755"
"5341",-0.3709577,"682585","3373755"
"5342",0,"682685","3373755"
"5343",-0.2952309,"682785","3373755"
"5344",-0.25580925,"682885","3373755"
"5345",0,"682985","3373755"
"5346",-0.31030002,"683085","3373755"
"5347",-0.58482355,"683185","3373755"
"5348",-0.20476966,"683285","3373755"
"5349",0,"683385","3373755"
"5350",-0.26839545,"683485","3373755"
"5351",0,"683585","3373755"
"5352",-0.28149402,"683685","3373755"
"5353",-0.28638682,"683785","3373755"
"5354",-0.41920909,"683885","3373755"
"5355",-0.12086899,"683985","3373755"
"5356",-0.14098722,"684085","3373755"
"5357",-0.2433321,"684185","3373755"
"5358",-0.30167159,"684285","3373755"
"5359",0.01222135,"684385","3373755"
"5360",-0.2567316,"684485","3373755"
"5361",-0.31147987,"684585","3373755"
"5362",-0.34789905,"684685","3373755"
"5363",-0.32265833,"684785","3373755"
"5364",-0.33430287,"684885","3373755"
"5365",0,"684985","3373755"
"5366",0,"685085","3373755"
"5367",0,"685185","3373755"
"5368",-0.26421353,"685285","3373755"
"5369",0,"685385","3373755"
"5370",-0.23702742,"685485","3373755"
"5371",0,"685585","3373755"
"5372",0,"685685","3373755"
"5373",0,"685785","3373755"
"5374",0,"685885","3373755"
